id,name,name_jp,category,region,station,hours_confidence,reason,reason_detail,hours_raw_count,business_hours_key_count,closed_on_note,tabelog_url
ChIJWfKCnrTgAGAR_P0Z4kMNTBI,Shunten Shin,旬天 伸,Tempura,天ぷら 百名店,谷町九丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed.,https://tabelog.com/osaka/A2701/A270205/27118815/
ChIJL7n6t5-LGGARF9-2SZ-im4U,Takiya Tempura,たきや,Tempura,天ぷら 百名店,麻布十番駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/tokyo/A1307/A130702/13185763/
ChIJwyXoPP3nAGARRjstfWs2xwk,Tempura Ando,天麩羅 安藤,Tempura,天ぷら 百名店,日本橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,4,Not fixed,https://tabelog.com/osaka/A2701/A270202/27123561/
ChIJG79FOYYpC18ROd2h5DgUOG0,Tempura Araki,天ぷらあら木,Tempura,天ぷら 百名店,豊水すすきの駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and public holidays,https://tabelog.com/hokkaido/A0101/A010103/1048079/
ChIJrXFD_uKLGGARseFHs8I_T38,Tempura Fukamachi,てんぷら 深町,Tempura,天ぷら 百名店,京橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,3,"Every Monday and the 1st, 3rd, and 5th Sundays of the month",https://tabelog.com/tokyo/A1302/A130202/13004105/
ChIJYxt9BSyMGGAR8v5_p169jrM,Tempura Fukutarou,天ぷら 福たろう,Tempura,天ぷら 百名店,根津駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays (occasional closures may occur).,https://tabelog.com/tokyo/A1311/A131106/13204299/
ChIJ5fwJoH40-F8RSf-888-8VDY,Tempura Koizumi,天ぷら 小泉,Tempura,天ぷら 百名店,金沢市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/ishikawa/A1701/A170101/17009514/
ChIJQ-hQ_FqMGGARXvSIGai2obk::2,Tempura Kyorakutei,天ぷら 蕎楽亭,Tempura,天ぷら 百名店,若松河田駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Wednesday to Saturday,https://tabelog.com/tokyo/A1309/A130903/13171952/
ChIJ48Ua-vTzAGAReFuqOYQPWZk,Tempura Sakurabito,天ぷら 桜人,Tempura,天ぷら 百名店,芦屋（阪神）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays,https://tabelog.com/hyogo/A2803/A280302/28064476/
ChIJ31LvfLvmAGARttTcpzhSvYI,Tenboshi,天星,Tempura,天ぷら 百名店,天神橋筋六丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays (Not fixed),https://tabelog.com/osaka/A2701/A270103/27119037/
ChIJ73HBP8uEImARBKP3bl0Jd3o,Tenpaku,天白,Tempura,天ぷら 百名店,葭川公園駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,"All day Wednesday, All day Thursday, Monday afternoon, Friday afternoon",https://tabelog.com/chiba/A1201/A120101/12037698/
ChIJvxBPB7HnAGARK3Zn4lPd1Zs,Tenpura Brand Matsuba Kani Matsuyamachi Seiten,天風楽・ブランド松葉蟹 松屋町 青天,Tempura,天ぷら 百名店,堺筋本町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/osaka/A2701/A270106/27108617/
ChIJg7GzEgAvG2ARk_-_U0LL198,Yoshitomo,好し智,Tempura,天ぷら 百名店,浜松市中央区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/shizuoka/A2202/A220201/22040235/
ChIJO7tHMPuOAGARF6VTbeCZ2oc,Kinton Kobe Ten,きんとん 神戸店,Tonkatsu,とんかつ 百名店,神戸三宮（阪急）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,January 1 and Tuesdays,https://tabelog.com/hyogo/A2801/A280101/28049009/
ChIJ67afzXWLGGARTNZL3buZTl4,Kurobuta Tonkatsu Hori Ichi,黒豚とんかつ ほり壱,Tonkatsu,とんかつ 百名店,新橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,"Monday, Tuesday, Sunday",https://tabelog.com/tokyo/A1301/A130103/13258841/
ChIJ79zOdlTnAGARYAz8DSiaxBg,Tonkatsu Noguchi,とんかつ 乃ぐち,Tonkatsu,とんかつ 百名店,中津（阪急）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Mondays and some irregular days,https://tabelog.com/osaka/A2701/A270101/27126154/
ChIJyZJiRfLlTzUR1l4ViXbNurw,Nabeyaki Udon Asahi,鍋焼うどん アサヒ,Udon,WEST,松山市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Tuesdays and Wednesdays,https://tabelog.com/ehime/A3801/A380101/38000348/
ChIJi_af1nKVUzURqL9SommS5yI,Oudon Setobare,おうどん 瀬戸晴れ,Udon,KAGAWA,高松市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Thursdays, 2nd and 4th Wednesdays",https://tabelog.com/kagawa/A3701/A370101/37012417/
ChIJu8pLmqzsUzURST6s5_kVltc,Teuchi Udon Masuya,手打ちうどんますや,Udon,KAGAWA,高松市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, public holidays, and the third Saturday of each month",https://tabelog.com/kagawa/A3701/A370101/37005861/
ChIJcz6EvSPnAGARIFRUnputNXE,Udon Dining KONA×MIZU×SHIO,うどんdining KONA×MIZU×SHIO,Udon,WEST,堺筋本町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Sundays and Mondays,https://tabelog.com/osaka/A2701/A270106/27089426/
ChIJAQDFqeYIAWARErPxiBriOF8,Yamamoto Menzou,山元麺蔵,Udon,WEST,東山駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Thursdays and the fourth Wednesday of each month (the following day will be closed if it falls on a public holiday),https://tabelog.com/kyoto/A2601/A260301/26002504/
ChIJizEoVl6NGGAR2hZeOrG5pDE,Kabuto,かぶと,Unagi,うなぎ 百名店,池袋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, public holidays, and Thursdays",https://tabelog.com/tokyo/A1305/A130501/13016660/
ChIJm8sgul_aGGARe2Dj5JnBq9U,Kawagoe Ichinoya,川越 いちのや,Unagi,うなぎ 百名店,本川越駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,"Mondays (if a holiday falls on Monday, the following Tuesday will be closed). Open year-round in January, July, August, and December. Please note that December 30 and 31 may be closed.",https://tabelog.com/saitama/A1103/A110303/11000139/
ChIJHx4OfY9WHGARCgKta4kkp3I,Unagi Kobayashi,鰻 小林,Unagi,うなぎ 百名店,諏訪市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Mondays, Tuesdays, and Thursdays",https://tabelog.com/nagano/A2004/A200404/20001043/
ChIJm9ClepIOHWARGVy6N__Jcwc,Unagi no Matsu Ka,うなぎのまつ嘉,Unagi,うなぎ 百名店,松本市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Mondays, Tuesdays, and Thursdays",https://tabelog.com/nagano/A2002/A200201/20000103/
ChIJuXAhnxbnAGARqNoAGqk5R-k,Angetsu,庵月,Wagashi,WEST,心斎橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Sundays and New Year's Day,https://tabelog.com/osaka/A2701/A270201/27013829/
ChIJze4ulWjxGGARpcVVa0fAhtY,Anya,あんや,Wagashi,TOKYO,成城学園前駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Only on New Year's Day and approximately two maintenance days per year.,https://tabelog.com/tokyo/A1318/A131814/13007428/
ChIJtxpuTEapA2ARss3S5DDtxyU,Chaya Akawani,茶屋赤鰐,Wagashi,EAST,岐阜市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Wednesdays (Open without breaks from July 21, 2021, until the end of August)",https://tabelog.com/gifu/A2101/A210101/21000111/
ChIJpeK0wGrnAGARlQ_px5aRm-4,Gyokusei Ya,玉製家,Wagashi,WEST,日本橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Wednesdays, Thursdays, Sundays, and public holidays (Open during equinox and Obon periods)",https://tabelog.com/osaka/A2701/A270202/27001576/
ChIJOeBymk3nAGARhN3mEay3YjU,Honneri Kwashi Suiren isshin,本煉果子 炊蓮 isshin,Wagashi,WEST,堺筋本町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays,https://tabelog.com/osaka/A2701/A270106/27061962/
ChIJrbMegJK7GGARaAjf9gA3yb8,Hosoi,細井,Wagashi,EAST,春日部市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed (open when the red flag is raised),https://tabelog.com/saitama/A1102/A110204/11022003/
ChIJwbDvpHqMGGARoXI74Ukqm1s,Ichigenya,一元屋,Wagashi,TOKYO,半蔵門駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and public holidays,https://tabelog.com/tokyo/A1308/A130803/13006404/
ChIJxxjiUqIIAWARa9subQPlemE,Imanishi Ken,今西軒,Wagashi,WEST,五条（京都市営）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/kyoto/A2601/A260201/26002101/
ChIJ72Eey6KFGGARBlYBLKKK1GU,Ishii,い志い,Wagashi,TOKYO,柴又駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Not fixed,https://tabelog.com/tokyo/A1324/A132403/13098265/
ChIJx1SWd0iOGGAR79fRdFe_V9M,Kadoya,かどや,Wagashi,TOKYO,北千住駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays,https://tabelog.com/tokyo/A1324/A132402/13008735/
ChIJoeAglcEIAWARsLtms_W0w9Y,Kagizen Yoshifusa Shijo Honten,鍵善良房 四条本店,Wagashi,WEST,祇園四条駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays (the following day if a public holiday),https://tabelog.com/kyoto/A2601/A260301/26001887/
ChIJOdPiTyCMGGARwWG58srJkKo,Kanmidokoro Mitsubachi Hon Ten,甘味処 みつばち 本店,Wagashi,TOKYO,湯島駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,,https://tabelog.com/tokyo/A1311/A131101/13003590/
ChIJSQbHk3eAImARqix4ZpsS-fg,Kasho Shirotae Narashinodaihonten,菓匠 白妙 習志野台本店,Wagashi,EAST,北習志野駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/chiba/A1202/A120201/12000092/
ChIJT2GEww2LImARcZDzxDBHgvA,Kintoki no Amataro Yaki,金時の甘太郎焼,Wagashi,EAST,成田駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/chiba/A1204/A120401/12000897/
ChIJSUy8OMAIAWAReNXTKFrKOlU,Kyogashi Tsukasa Shojuken,京菓子司 松寿軒,Wagashi,WEST,清水五条駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/kyoto/A2601/A260301/26009387/
ChIJoUFaFyuMHmAR5iqQ0FdWLi4,Mishoan,微笑庵,Wagashi,EAST,高崎市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays,https://tabelog.com/gunma/A1001/A100102/10008608/
ChIJk04UMaWMGGAR-22dNmWoPvk,Mizuho,瑞穂,Wagashi,TOKYO,明治神宮前駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays and Sundays,https://tabelog.com/tokyo/A1306/A130601/13001154/
ChIJA2rGvO7mAGARTGnNcKt586Y,Mori no Okashi,森乃お菓子,Wagashi,WEST,大江橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, Mondays, and Public Holidays",https://tabelog.com/osaka/A2701/A270101/27076922/
ChIJhztlfxpKGmAR4PkWJqs8joI,Ooyakiimo,大やきいも,Wagashi,EAST,静岡市葵区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,10:30 - 16:30,https://tabelog.com/shizuoka/A2201/A220101/22000150/
ChIJFf8e6Du0HGARgyzM_Zz-AZc,Suya Nishiki,すや 西木,Wagashi,EAST,中津川市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Thursdays (Open year-round from September to December),https://tabelog.com/gifu/A2103/A210303/21000352/
ChIJtT5J4hqoAWAR_DrgoLCHidw,Wagashi Mise Seiyo,和菓子店 青洋,Wagashi,WEST,京都市北区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/kyoto/A2601/A260503/26022394/
ChIJb2eOzKKFGGARxbQ07LxJnoQ,Yoshinoya,吉野家,Wagashi,TOKYO,柴又駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Not fixed (Closed during summer months of July and August),https://tabelog.com/tokyo/A1324/A132403/13047535/
ChIJsbs0bISLGGARMDZdZNTTSvo,Akasaka Tsutsui Sohon Ten,赤坂 津つ井 総本店,Western Food,EAST,赤坂駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,(Please check our website for details.),https://tabelog.com/tokyo/A1307/A130701/13002829/
ChIJB8zFj3P0AGARX8ycDAvRUtY,Gratin no Omise Dotsubodoru,グラタンのお店 どつぼどーる,Western Food,WEST,逆瀬川駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Every Tuesday and Wednesday,https://tabelog.com/hyogo/A2803/A280303/28004183/
ChIJKym2uemTQTURhxL-gbVvg7o,Grill Sen,グリル千,Western Food,WEST,福岡市中央区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/fukuoka/A4001/A400105/40006197/
ChIJ35bX1UxxA2AR8wHw0MND3CI,Taverna Sukima,タベルナ スキマ,Western Food,EAST,覚王山駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Closed from Thursday to Tuesday, with irregular openings on Wednesdays.",https://tabelog.com/aichi/A2301/A230107/23085826/
ChIJvVGyIeiyAGARvR0fnGjfNa4,Tonkatsu So Fujimaru,とんかつ荘 フジマル,Western Food,WEST,和歌山市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Tuesdays,https://tabelog.com/wakayama/A3001/A300101/30007386/
ChIJr1BENlDnAGARhU_ZcAvmk_w,Yoshoku Teshima,洋食 手嶋,Western Food,WEST,西大橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays,https://tabelog.com/osaka/A2701/A270201/27113674/
ChIJKQ_D9wOiWjURNTnLq1bv57A,Horumon Ryori Senmonjo Toneya,ホルモン料理専門處 利根屋,Yakiniku,WEST,銀山町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Please note that we may close earlier than scheduled due to circumstances.,https://tabelog.com/hiroshima/A3401/A340110/34003287/
ChIJme8u5xzeAGARboipDqI7UEc,Man masa,万正,Yakiniku,WEST,鶴橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays and Wednesdays,https://tabelog.com/osaka/A2701/A270205/27000561/
ChIJn6a_ssr0GGARa8asFX-ZvgY,Mishuku Toraji,三宿トラジ,Yakiniku,TOKYO,祐天寺駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,"Sundays, Mondays, and the 2nd & 3rd Tuesdays of each month",https://tabelog.com/tokyo/A1317/A131701/13004517/
ChIJba6xOS2NGGARNgBnqsFmIBQ,Nose to Tail,Nose to Tail,Yakiniku,TOKYO,飯田橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/tokyo/A1309/A130905/13265713/
ChIJ9wGuZjSnA2ARuRLUT__U7Jc,Ryuen,龍園,Yakiniku,EAST,一宮市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Tuesdays,https://tabelog.com/aichi/A2302/A230201/23012457/
ChIJD6a1SVwJAWAREs6BhqMVJHQ,Shinya Yakiniku Daichan,深夜焼肉 だいちゃん,Yakiniku,WEST,京都市中京区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/kyoto/A2601/A260201/26039693/
ChIJGZKfeMXCj18R6psoWpRGy_E,Takaraya,タカラヤ,Yakiniku,EAST,秋田市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/akita/A0501/A050101/5001305/
ChIJnZbVNLeZWjUR-ZBr7RKlstY,Wagyu Lab K,和牛lab K,Yakiniku,WEST,三滝駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed.,https://tabelog.com/hiroshima/A3401/A340103/34029605/
ChIJFRsk9oHnAGARvvSihuEnGu8,Yakiniku Masachiyan,焼肉政ちゃん,Yakiniku,WEST,津守駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, Mondays, and during August and September.",https://tabelog.com/osaka/A2701/A270406/27023255/
ChIJpS3jZJuJGGARvmVBzzr6Zfs,Yakiniku Seiryuuen,焼肉 静龍苑,Yakiniku,TOKYO,清澄白河駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays,https://tabelog.com/tokyo/A1313/A131303/13237978/
ChIJG3UApMWaA2AR8Ogrj8wdNNk,Yakiniku Sukkyanen,焼肉 すっきゃねん,Yakiniku,WEST,桑名市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/mie/A2402/A240203/24001878/
ChIJVVUlOmSLGGARGqkXwDpR7PI,Yoroniku,よろにく,Yakiniku,TOKYO,表参道駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,3,Open year-round,https://tabelog.com/tokyo/A1306/A130602/13042979/
ChIJHfjU0gE1-F8RUS1I75MbdV0,Hamaguri Zaka Maekawa,蛤坂 まえかわ,Yakitori,WEST,金沢市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, Not fixed",https://tabelog.com/ishikawa/A1701/A170101/17012585/
ChIJMaG-WvFxA2ARbayur79PdjM,Hikizan Tashizan,ひきざんたしざん,Yakitori,EAST,池下駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, Mondays following public holidays, and some irregular Mondays",https://tabelog.com/aichi/A2301/A230106/23072041/
ChIJy7NdGCyNGGAR1HM38-PteTw,Kasahara,かさ原,Yakitori,EAST,神楽坂駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Sundays,https://tabelog.com/tokyo/A1309/A130905/13266251/
ChIJUVcJBUGLGGARraFn8VQUTmk,Kirin,喜鈴,Yakitori,EAST,恵比寿駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,No holidays in November,https://tabelog.com/tokyo/A1303/A130302/13188236/
ChIJXe69ELnmAGAR1pslzOnx0YQ,Kuma no Yakitori 106,熊の焼鳥106,Yakitori,WEST,天神橋筋六丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/osaka/A2701/A270103/27080941/
ChIJrWJiR_RaBGART60uy7yFPyo,Nikawa,にかわ,Yakitori,WEST,伊勢市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/mie/A2403/A240301/24019007/
ChIJQXefJZuNGGARlxqncIwOqQg,OHKUSA,オオクサ,Yakitori,EAST,四谷三丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, Mondays, and Public Holidays",https://tabelog.com/tokyo/A1309/A130903/13240980/
ChIJGZ6gz1znAGARPTKGKqBzDjw,Oimatsu Miyamoto,老松みやもと,Yakitori,WEST,大江橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, Not fixed",https://tabelog.com/osaka/A2701/A270102/27106123/
ChIJF_J6-BGLGGARQdsw5O91ERQ,Shirogane Toritama Honkan,白金 酉玉 本館,Yakitori,EAST,広尾駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,The third Tuesday and Wednesday of the month,https://tabelog.com/tokyo/A1316/A131602/13005504/
ChIJpXbHD2fnAGAR7wsoGsNjxeA,Sumisho Mikuriya,炭匠 御厨,Yakitori,WEST,南森町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Sundays, public holidays, and other irregular days",https://tabelog.com/osaka/A2701/A270103/27106249/
ChIJOdjCBO_mAGARMVAMlUoArk8::5,TAIMATSU,焼鳥 松明,Yakitori,WEST,大江橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays,https://tabelog.com/osaka/A2701/A270101/27112238/
ChIJfd3hiJKNGGARa_8XG-weiv0,Tori Aroma,とりアロマ,Yakitori,EAST,神保町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays,https://tabelog.com/tokyo/A1310/A131003/13280797/
ChIJrZ5BxgztGGARE9a_G8peFHk,Tori Cho,鳥長,Yakitori,EAST,練馬駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and Mondays following public holidays,https://tabelog.com/tokyo/A1321/A132102/13058892/
ChIJU8tKYQERUTUR4xe66VKsRMs,Tori Tsune,とり常,Yakitori,WEST,福山市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and public holidays,https://tabelog.com/hiroshima/A3403/A340308/34000083/
ChIJKRXuyyyLGGAR1cpX6FOSJzs,Torisawa 22,鳥さわ22,Yakitori,EAST,広尾駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and public holidays,https://tabelog.com/tokyo/A1307/A130703/13222625/
ChIJWX0dhV_mAGAR63OlmHS4Kao,Torisho Ishii,鳥匠 いし井,Yakitori,WEST,なにわ橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Please note that there may be irregular hours and closures.,https://tabelog.com/osaka/A2701/A270103/27117938/
ChIJXZVabf-MGGARZNehXKS73yo,Yakitori Akane,焼鳥 茜,Yakitori,EAST,神楽坂駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/tokyo/A1309/A130905/13196727/
ChIJATAUhbTZAGARWuVBlOs5Q54,Yakitori BLACK,焼鳥 BLACK,Yakitori,WEST,藤井寺駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/osaka/A2708/A270801/27122862/
ChIJzQyZuqPfGmAROQBFtckSHYA,Yakitori Kohane,焼き鳥 幸羽,Yakitori,EAST,浜松市中央区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays (and other irregular days),https://tabelog.com/shizuoka/A2202/A220201/22040511/
ChIJN4FLyKTnAGARJqmrAtIssa4,Yakitori Matsuoka,やきとり松岡,Yakitori,WEST,谷町九丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays + Not fixed,https://tabelog.com/osaka/A2701/A270205/27134629/
ChIJuw9sn8_nAGARsLmejjsbwWM,Yama Hashiru,山はしる,Yakitori,WEST,天神橋筋六丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/osaka/A2701/A270103/27114882/
ChIJHwL75Zx3A2ARhS9JupILRkw,1022,1022,中国料理,EAST,国際センター駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Sundays and not fixed.,https://tabelog.com/aichi/A2301/A230101/23084327/
ChIJE73gHM-LGGAR8lrzu5vYTM0,4000 Chinese Restaurant,4000 Chinese Restaurant,中国料理,TOKYO,広尾駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,*Please check our website for closure dates.,https://tabelog.com/tokyo/A1307/A130703/13229559/
